GUC Name,Type,Context,Category,Description,Backing Variable,Flags,ConnMgr Compatible,Risk Level,Reasoning
yb_silence_advisory_locks_not_supported_error,bool,PGC_USERSET,LOCK_MANAGEMENT,Silence the advisory locks error message.,UNKNOWN,GUC_NOT_IN_SAMPLE,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_skip_redundant_update_ops,bool,PGC_SIGHUP,QUERY_TUNING_OTHER,Enables the comparison of old and new values of columns specified in the SET clause of YSQL UPDATE queries to skip redundant secondary index updates and redundant constraint checks.,yb_update_optimization_options,GUC_NOT_IN_SAMPLE,YES,NONE,PGC_SIGHUP. Same as yb_update_optimization_infra - struct initialization only. RISK: NONE.
yb_speculatively_execute_pl_statements,bool,PGC_SUSET,CUSTOM_OPTIONS,"If enabled, procedural language statements may be speculatively executed when it is safe to do so without waiting for the successful completion of previous statements. This allows any writes produced by triggers to be batched alongside their parent data-modifying writes such that the number of storages flushes may be minimized.",yb_speculatively_execute_pl_statements,GUC_NOT_IN_SAMPLE,YES,NONE,PGC_SUSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_tcmalloc_sample_period,int,PGC_SUSET,STATS_MONITORING,"TCMalloc sample interval in bytes, i.e. approximately how many bytes between sampling allocation call stacks",yb_tcmalloc_sample_period,GUC_NOT_IN_SAMPLE|GUC_UNIT_BYTE,YES,NONE,PGC_SUSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_test_block_index_phase,string,PGC_SIGHUP,DEVELOPER_OPTIONS,Block the given index creation phase.,yb_test_block_index_phase,GUC_LIST_INPUT|GUC_NOT_IN_SAMPLE,YES,NONE,"PGC_SIGHUP - changed via config file reload, applied uniformly. No direct writes found. Safe."
yb_test_collation,bool,PGC_USERSET,DEVELOPER_OPTIONS,"When set, inject code to make psql output stable across linux and mac.",yb_test_collation,GUC_NOT_IN_SAMPLE,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_test_delay_after_applying_inval_message_ms,int,PGC_USERSET,DEVELOPER_OPTIONS,"When > 0, add a delay after applying invalidation messages.",yb_test_delay_after_applying_inval_message_ms,GUC_NOT_IN_SAMPLE,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_test_delay_next_ddl,real,PGC_USERSET,DEVELOPER_OPTIONS,"When set, the next DDL will be delayed by this many ms prior to commit.",yb_test_delay_next_ddl,GUC_UNIT_MS,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_test_delay_set_local_tserver_inval_message_ms,int,PGC_USERSET,DEVELOPER_OPTIONS,"When > 0, add a delay before calling YBCPgSetTserverCatalogMessageList.",yb_test_delay_set_local_tserver_inval_message_ms,GUC_NOT_IN_SAMPLE|GUC_UNIT_KB,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_test_fail_all_drops,bool,PGC_SUSET,DEVELOPER_OPTIONS,"When set, all drops will fail",yb_test_fail_all_drops,GUC_NOT_IN_SAMPLE,YES,NONE,PGC_SUSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_test_fail_index_state_change,string,PGC_USERSET,DEVELOPER_OPTIONS,Fails index backfill at given stage.,yb_test_fail_index_state_change,GUC_LIST_INPUT|GUC_NOT_IN_SAMPLE,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_test_fail_next_ddl,int,PGC_SUSET,DEVELOPER_OPTIONS,"When set to non-zero, the next DDL will fail: 1=ERROR, 2=FATAL, 3=PANIC, 4=crash.",yb_test_fail_next_ddl,GUC_EXPLAIN|GUC_NOT_IN_SAMPLE,YES,NONE,PGC_SUSET. Test-only. Reset to 0 in pg_yb_utils.c:yb_maybe_test_fail_ddl. SAFE in transaction pooling: reset before ReadyForQuery.
yb_test_fail_next_inc_catalog_version,bool,PGC_USERSET,DEVELOPER_OPTIONS,"When set, the next increment catalog version will fail right before it's done. This only works when catalog version is stored in pg_yb_catalog_version.",yb_test_fail_next_inc_catalog_version,GUC_NOT_IN_SAMPLE,YES,NONE,PGC_USERSET. Test-only. Reset to false in yb_catalog_version.c. SAFE in transaction pooling: reset before ReadyForQuery.
yb_test_fail_table_rewrite_after_creation,bool,PGC_USERSET,DEVELOPER_OPTIONS,"When set, DDLs that rewrite tables/indexes will fail after the new table is created.",yb_test_fail_table_rewrite_after_creation,GUC_NOT_IN_SAMPLE,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_test_index_check_num_batches_per_snapshot,int,PGC_USERSET,DEVELOPER_OPTIONS,Used to test yb_index_check(),yb_test_index_check_num_batches_per_snapshot,GUC_NOT_IN_SAMPLE,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_test_inval_message_portability,bool,PGC_USERSET,DEVELOPER_OPTIONS,"When set, fill padding bytes with zeros when creating a shared invalidation message.",yb_test_inval_message_portability,GUC_NOT_IN_SAMPLE,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_test_make_all_ddl_statements_incrementing,bool,PGC_SIGHUP,DEVELOPER_OPTIONS,"When set, all DDL statements will cause the catalog version to increment. This mainly affects CREATE commands such as CREATE TABLE, CREATE VIEW, and CREATE SEQUENCE. This also enables negative catcache entries.",yb_test_make_all_ddl_statements_incrementing,,YES,NONE,"PGC_SIGHUP - changed via config file reload, applied uniformly. No direct writes found. Safe."
yb_test_planner_custom_plan_threshold,int,PGC_USERSET,DEVELOPER_OPTIONS,The number of times to force custom plan generation for prepared statements before considering a generic plan.,yb_test_planner_custom_plan_threshold,GUC_EXPLAIN|GUC_UNIT_BYTE,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_test_preload_catalog_tables,bool,PGC_USERSET,DEVELOPER_OPTIONS,"When set, force a full catalog cache refresh before executing the next top level statement.",yb_test_preload_catalog_tables,GUC_NOT_IN_SAMPLE,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_test_reset_retry_counts,int,PGC_USERSET,DEVELOPER_OPTIONS,Restricts the number of retries for transaction conflicts. For testing purposes.,yb_test_reset_retry_counts,,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_test_skip_binding_scan_keys,bool,PGC_USERSET,DEVELOPER_OPTIONS,"For YB scans, skip binding scan keys to pggate. ybgin and internal scans are not affected.",yb_test_skip_binding_scan_keys,GUC_EXPLAIN|GUC_NOT_IN_SAMPLE,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_test_slowdown_index_check,bool,PGC_SUSET,DEVELOPER_OPTIONS,Slows down yb_index_check() by sleeping for 1s after processing every row. Used in tests to simulate long running yb_index_check().,yb_test_slowdown_index_check,GUC_NOT_IN_SAMPLE,YES,NONE,PGC_SUSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_test_stay_in_global_catalog_version_mode,bool,PGC_SUSET,DEVELOPER_OPTIONS,"When set, this PG backend will stay in global catalog version mode. Used in testing to simulate a lagging PG backend during the finalization phase of cluster upgrade to a new release that has the per-database catalog version mode on by default.",yb_test_stay_in_global_catalog_version_mode,GUC_NOT_IN_SAMPLE,YES,NONE,PGC_SUSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_test_system_catalogs_creation,bool,PGC_SUSET,DEVELOPER_OPTIONS,Relaxes some internal sanity checks for system catalogs to allow creating them.,yb_test_system_catalogs_creation,GUC_NOT_IN_SAMPLE,YES,NONE,PGC_SUSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_test_table_rewrite_keep_old_table,bool,PGC_SUSET,DEVELOPER_OPTIONS,"When set, DDLs that rewrite tables/indexes will not drop the old relfilenode/DocDB table.",yb_test_table_rewrite_keep_old_table,GUC_NOT_IN_SAMPLE,YES,NONE,PGC_SUSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_test_ybgin_disable_cost_factor,real,PGC_USERSET,QUERY_TUNING_COST,The multiplier to disable_cost to add when costing ybgin index scans that may not be supported.,yb_test_ybgin_disable_cost_factor,GUC_NOT_IN_SAMPLE|GUC_UNIT_MS,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_toast_catcache_threshold,int,PGC_USERSET,CUSTOM_OPTIONS,Size threshold in bytes for a catcache tuple to be compressed.,yb_toast_catcache_threshold,GUC_EXPLAIN|GUC_UNIT_BYTE|GUC_UNIT_KB|GUC_UNIT_MS,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_transaction_priority,real,PGC_INTERNAL,CLIENT_CONN_STATEMENT,"[DEPRECATED - instead use the yb_get_current_transaction_priority() function]. Gets the transaction priority used by the current active distributed transaction in the session. If no distributed transaction is active, return 0",yb_transaction_priority,GUC_UNIT_MS,YES,NONE,PGC_INTERNAL - read-only for users. No direct writes found. Safe for connection pooling.
yb_transaction_priority_lower_bound,real,PGC_USERSET,CLIENT_CONN_STATEMENT,Sets lower bound for priority used by transactions of this session,yb_transaction_priority_lower_bound,GUC_UNIT_MS,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_transaction_priority_upper_bound,real,PGC_USERSET,CLIENT_CONN_STATEMENT,Sets upper bound for priority used by transactions of this session,yb_transaction_priority_upper_bound,GUC_UNIT_MS,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_update_max_cols_size_to_compare,int,PGC_USERSET,CUSTOM_OPTIONS,"Maximum size in bytes of columns whose data is to be compared while seeking to optimize updates. If set to 0, no size limit is applied.",yb_update_optimization_options,GUC_EXPLAIN|GUC_UNIT_BYTE,YES,NONE,"PGC_USERSET. ""Write"" is struct initialization (pg_yb_utils.c:2276). RISK: NONE."
yb_update_num_cols_to_compare,int,PGC_USERSET,CUSTOM_OPTIONS,"Maximum number of columns whose data is to be compared while seeking to optimize updates. If set to 0, all applicable columns in the table will be compared.",yb_update_optimization_options,GUC_EXPLAIN|GUC_UNIT_BYTE,YES,NONE,"PGC_USERSET. ""Write"" is struct initialization (pg_yb_utils.c:2276). RISK: NONE."
yb_update_optimization_infra,bool,PGC_SIGHUP,QUERY_TUNING_OTHER,Enables optimizations of YSQL UPDATE queries. This includes (but not limited to) skipping redundant secondary index updates and redundant constraint checks.,yb_update_optimization_options,GUC_NOT_IN_SAMPLE,YES,NONE,"PGC_SIGHUP. ""Write"" is the static initialization of the YBUpdateOptimizationOptions struct (pg_yb_utils.c:2276). Not a session-level change. RISK: NONE."
yb_upgrade_to_pg15_completed,bool,PGC_SIGHUP,CUSTOM_OPTIONS,Indicates the state of YSQL major upgrade to PostgreSQL version 15. Do not modify this manually.,yb_upgrade_to_pg15_completed,GUC_NOT_IN_SAMPLE,YES,NONE,"PGC_SIGHUP - changed via config file reload, applied uniformly. No direct writes found. Safe."
yb_use_hash_splitting_by_default,bool,PGC_USERSET,QUERY_TUNING_OTHER,Enables hash splitting as the default method for primary key and index sorting in LSM indexes,UNKNOWN,GUC_EXPLAIN,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_use_internal_auto_analyze_service_conn,bool,PGC_USERSET,AUTOVACUUM,[Internal Only GUC] - Help a backend identify that this is a connection from the internal Auto-Analyze service,yb_use_internal_auto_analyze_service_conn,GUC_NOT_IN_SAMPLE,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_use_tserver_key_auth,bool,PGC_BACKEND,UNGROUPED,"If set, the client connection will be authenticated via 'yb-tserver-key' auth",yb_use_tserver_key_auth,GUC_NOT_IN_SAMPLE,YES,NONE,PGC_BACKEND - set at connection start only. No direct writes found. Safe.
yb_user_ddls_preempt_auto_analyze,bool,PGC_USERSET,DEVELOPER_OPTIONS,"If object locking is off (i.e., enable_object_locking_for_table_locks=false), concurrent DDLs might face a conflict error on the catalog version increment at the end after doing all the work. Setting this flag enables a fail-fast strategy by locking the catalog version at the start of DDLs, causing conflict errors to occur before useful work is done. This flag is only applicable without object locking. If object locking is enabled, it ensures that concurrent DDLs block on each other for serialization. Also, this flag is valid only if ysql_enable_db_catalog_version_mode and yb_enable_invalidation_messages are enabled.",UNKNOWN,GUC_NOT_IN_SAMPLE,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_wait_for_backends_catalog_version_timeout,int,PGC_USERSET,QUERY_TUNING_METHOD,Timeout in milliseconds to wait for backends to reach desired catalog versions.,yb_wait_for_backends_catalog_version_timeout,GUC_EXPLAIN|GUC_UNIT_BYTE|GUC_UNIT_MS,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_walsender_poll_sleep_duration_empty_ms,int,PGC_USERSET,DEVELOPER_OPTIONS,Time in milliseconds for which Walsender waits before fetching the next batch of changes from the CDC service in case the last received response was empty.,yb_walsender_poll_sleep_duration_empty_ms,GUC_NOT_IN_SAMPLE|GUC_UNIT_MS,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_walsender_poll_sleep_duration_nonempty_ms,int,PGC_USERSET,DEVELOPER_OPTIONS,Time in milliseconds for which Walsender waits before fetching the next batch of changes from the CDC service in case the last received response was non-empty.,yb_walsender_poll_sleep_duration_nonempty_ms,GUC_NOT_IN_SAMPLE|GUC_UNIT_MS,YES,NONE,PGC_USERSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
yb_whitelist_extra_statements_for_pl_speculative_execution,bool,PGC_SUSET,CUSTOM_OPTIONS,"If enabled, additional procedural language constructs are whitelisted for use in speculative execution.",yb_whitelist_extra_stmts_for_pl_speculative_execution,GUC_NOT_IN_SAMPLE,YES,NONE,PGC_SUSET - session-level GUC. No direct variable writes bypassing GUC machinery found. All changes go through standard SET/RESET which ConnMgr handles.
